any,secció censal,concepte,estat,valor
2024,Esponellà DC01 SC001,població estrangera de països de renda baixa o mitjana,p,83.2
2024,Esponellà DC01 SC001,renda mitjana per persona,..,null
2024,Espot DC01 SC001,població amb estudis baixos,p,77.7
2024,Espot DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Espot DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.1
2024,Espot DC01 SC001,renda mitjana per persona,..,null
2024,"Espunyola, l' DC01 SC001",població amb estudis baixos,p,101.5
2024,"Espunyola, l' DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Espunyola, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,80.2
2024,"Espunyola, l' DC01 SC001",renda mitjana per persona,..,null
2024,"Esquirol, l' DC01 SC001",població amb estudis baixos,p,93.4
2024,"Esquirol, l' DC01 SC001",població jove sense estudis postobligatoris,p,88.3
2024,"Esquirol, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,87.6
2024,"Esquirol, l' DC01 SC001",renda mitjana per persona,..,null
2024,Estamariu DC01 SC001,població amb estudis baixos,p,96.1
2024,Estamariu DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Estamariu DC01 SC001,població estrangera de països de renda baixa o mitjana,p,78.0
2024,Estamariu DC01 SC001,renda mitjana per persona,..,null
2024,"Estany, l' DC01 SC001",població amb estudis baixos,p,90.4
2024,"Estany, l' DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Estany, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,80.9
2024,"Estany, l' DC01 SC001",renda mitjana per persona,..,null
2024,Estaràs DC01 SC001,població amb estudis baixos,p,115.9
2024,Estaràs DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Estaràs DC01 SC001,població estrangera de països de renda baixa o mitjana,p,82.2
2024,Estaràs DC01 SC001,renda mitjana per persona,..,null
2024,Esterri d'Àneu DC01 SC001,població amb estudis baixos,p,103.0
2024,Esterri d'Àneu DC01 SC001,població jove sense estudis postobligatoris,p,110.6
2024,Esterri d'Àneu DC01 SC001,població estrangera de països de renda baixa o mitjana,p,125.0
2024,Esterri d'Àneu DC01 SC001,renda mitjana per persona,..,null
2024,Esterri de Cardós DC01 SC001,població amb estudis baixos,p,85.4
2024,Esterri de Cardós DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Esterri de Cardós DC01 SC001,població estrangera de països de renda baixa o mitjana,p,75.2
2024,Esterri de Cardós DC01 SC001,renda mitjana per persona,..,null
2024,Falset DC01 SC001,població amb estudis baixos,p,115.2
2024,Falset DC01 SC001,població jove sense estudis postobligatoris,p,108.5
2024,Falset DC01 SC001,població estrangera de països de renda baixa o mitjana,p,102.2
2024,Falset DC01 SC001,renda mitjana per persona,..,null
2024,Falset DC02 SC001,població amb estudis baixos,p,109.6
2024,Falset DC02 SC001,població jove sense estudis postobligatoris,p,108.9
2024,Falset DC02 SC001,població estrangera de països de renda baixa o mitjana,p,100.9
2024,Falset DC02 SC001,renda mitjana per persona,..,null
2024,"Far d'Empordà, el DC01 SC001",població amb estudis baixos,p,97.8
2024,"Far d'Empordà, el DC01 SC001",població jove sense estudis postobligatoris,p,109.5
2024,"Far d'Empordà, el DC01 SC001",població estrangera de països de renda baixa o mitjana,p,81.7
2024,"Far d'Empordà, el DC01 SC001",renda mitjana per persona,..,null
2024,Farrera DC01 SC001,població amb estudis baixos,p,80.5
2024,Farrera DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Farrera DC01 SC001,població estrangera de països de renda baixa o mitjana,p,75.2
2024,Farrera DC01 SC001,renda mitjana per persona,..,null
2024,"Fatarella, la DC01 SC001",població amb estudis baixos,p,143.1
2024,"Fatarella, la DC01 SC001",població jove sense estudis postobligatoris,p,94.9
2024,"Fatarella, la DC01 SC001",població estrangera de països de renda baixa o mitjana,p,80.7
2024,"Fatarella, la DC01 SC001",renda mitjana per persona,..,null
2024,"Febró, la DC01 SC001",població amb estudis baixos,p,94.7
2024,"Febró, la DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Febró, la DC01 SC001",població estrangera de països de renda baixa o mitjana,p,85.6
2024,"Febró, la DC01 SC001",renda mitjana per persona,..,null
2024,Figaró-Montmany DC01 SC001,població amb estudis baixos,p,96.8
2024,Figaró-Montmany DC01 SC001,població jove sense estudis postobligatoris,p,100.9
2024,Figaró-Montmany DC01 SC001,població estrangera de països de renda baixa o mitjana,p,91.2
2024,Figaró-Montmany DC01 SC001,renda mitjana per persona,..,null
2024,Fígols DC01 SC001,població amb estudis baixos,p,61.6
2024,Fígols DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Fígols DC01 SC001,població estrangera de països de renda baixa o mitjana,p,75.2
2024,Fígols DC01 SC001,renda mitjana per persona,..,null
2024,Fígols i Alinyà DC01 SC001,població amb estudis baixos,p,91.1
2024,Fígols i Alinyà DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Fígols i Alinyà DC01 SC001,població estrangera de països de renda baixa o mitjana,p,76.7
2024,Fígols i Alinyà DC01 SC001,renda mitjana per persona,..,null
2024,"Figuera, la DC01 SC001",població amb estudis baixos,p,107.6
2024,"Figuera, la DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Figuera, la DC01 SC001",població estrangera de països de renda baixa o mitjana,p,92.0
2024,"Figuera, la DC01 SC001",renda mitjana per persona,..,null
2024,Figueres DC01 SC001,població amb estudis baixos,p,119.1
2024,Figueres DC01 SC001,població jove sense estudis postobligatoris,p,135.2
2024,Figueres DC01 SC001,població estrangera de països de renda baixa o mitjana,p,118.0
2024,Figueres DC01 SC001,renda mitjana per persona,..,null
2024,Figueres DC01 SC002,població amb estudis baixos,p,109.3
2024,Figueres DC01 SC002,població jove sense estudis postobligatoris,p,127.3
2024,Figueres DC01 SC002,població estrangera de països de renda baixa o mitjana,p,112.1
2024,Figueres DC01 SC002,renda mitjana per persona,..,null
2024,Figueres DC01 SC003,població amb estudis baixos,p,112.4
2024,Figueres DC01 SC003,població jove sense estudis postobligatoris,p,125.6
2024,Figueres DC01 SC003,població estrangera de països de renda baixa o mitjana,p,112.6
2024,Figueres DC01 SC003,renda mitjana per persona,..,null
2024,Figueres DC01 SC004,població amb estudis baixos,p,123.7
2024,Figueres DC01 SC004,població jove sense estudis postobligatoris,p,135.6
2024,Figueres DC01 SC004,població estrangera de països de renda baixa o mitjana,p,122.5
2024,Figueres DC01 SC004,renda mitjana per persona,..,null
2024,Figueres DC01 SC005,població amb estudis baixos,p,186.1
2024,Figueres DC01 SC005,població jove sense estudis postobligatoris,p,181.8
2024,Figueres DC01 SC005,població estrangera de països de renda baixa o mitjana,p,101.0
2024,Figueres DC01 SC005,renda mitjana per persona,..,null
2024,Figueres DC01 SC006,població amb estudis baixos,p,158.3
2024,Figueres DC01 SC006,població jove sense estudis postobligatoris,p,157.6
2024,Figueres DC01 SC006,població estrangera de països de renda baixa o mitjana,p,123.6
2024,Figueres DC01 SC006,renda mitjana per persona,..,null
2024,Figueres DC01 SC007,població amb estudis baixos,p,134.6
2024,Figueres DC01 SC007,població jove sense estudis postobligatoris,p,143.8
2024,Figueres DC01 SC007,població estrangera de països de renda baixa o mitjana,p,128.5
2024,Figueres DC01 SC007,renda mitjana per persona,..,null
2024,Figueres DC01 SC008,població amb estudis baixos,p,127.2
2024,Figueres DC01 SC008,població jove sense estudis postobligatoris,p,142.3
2024,Figueres DC01 SC008,població estrangera de països de renda baixa o mitjana,p,131.5
2024,Figueres DC01 SC008,renda mitjana per persona,..,null
2024,Figueres DC02 SC001,població amb estudis baixos,p,121.9
2024,Figueres DC02 SC001,població jove sense estudis postobligatoris,p,145.9
2024,Figueres DC02 SC001,població estrangera de països de renda baixa o mitjana,p,143.0
2024,Figueres DC02 SC001,renda mitjana per persona,..,null
2024,Figueres DC02 SC002,població amb estudis baixos,p,120.6
2024,Figueres DC02 SC002,població jove sense estudis postobligatoris,p,140.6
2024,Figueres DC02 SC002,població estrangera de països de renda baixa o mitjana,p,130.5
2024,Figueres DC02 SC002,renda mitjana per persona,..,null
2024,Figueres DC02 SC003,població amb estudis baixos,p,112.2
2024,Figueres DC02 SC003,població jove sense estudis postobligatoris,p,120.0
2024,Figueres DC02 SC003,població estrangera de països de renda baixa o mitjana,p,110.0
2024,Figueres DC02 SC003,renda mitjana per persona,..,null
2024,Figueres DC02 SC004,població amb estudis baixos,p,116.5
2024,Figueres DC02 SC004,població jove sense estudis postobligatoris,p,132.6
2024,Figueres DC02 SC004,població estrangera de països de renda baixa o mitjana,p,115.6
2024,Figueres DC02 SC004,renda mitjana per persona,..,null
2024,Figueres DC03 SC001,població amb estudis baixos,p,125.2
2024,Figueres DC03 SC001,població jove sense estudis postobligatoris,p,137.2
2024,Figueres DC03 SC001,població estrangera de països de renda baixa o mitjana,p,127.2
2024,Figueres DC03 SC001,renda mitjana per persona,..,null
2024,Figueres DC03 SC002,població amb estudis baixos,p,117.2
2024,Figueres DC03 SC002,població jove sense estudis postobligatoris,p,132.9
2024,Figueres DC03 SC002,població estrangera de països de renda baixa o mitjana,p,125.3
2024,Figueres DC03 SC002,renda mitjana per persona,..,null
2024,Figueres DC03 SC003,població amb estudis baixos,p,113.7
2024,Figueres DC03 SC003,població jove sense estudis postobligatoris,p,126.8
2024,Figueres DC03 SC003,població estrangera de països de renda baixa o mitjana,p,122.3
2024,Figueres DC03 SC003,renda mitjana per persona,..,null
2024,Figueres DC03 SC004,població amb estudis baixos,p,174.0
2024,Figueres DC03 SC004,població jove sense estudis postobligatoris,p,171.4
2024,Figueres DC03 SC004,població estrangera de països de renda baixa o mitjana,p,172.8
2024,Figueres DC03 SC004,renda mitjana per persona,..,null
2024,Figueres DC03 SC005,població amb estudis baixos,p,131.2
2024,Figueres DC03 SC005,població jove sense estudis postobligatoris,p,146.8
2024,Figueres DC03 SC005,població estrangera de països de renda baixa o mitjana,p,135.3
2024,Figueres DC03 SC005,renda mitjana per persona,..,null
2024,Figueres DC04 SC001,població amb estudis baixos,p,116.5
2024,Figueres DC04 SC001,població jove sense estudis postobligatoris,p,137.4
2024,Figueres DC04 SC001,població estrangera de països de renda baixa o mitjana,p,140.9
2024,Figueres DC04 SC001,renda mitjana per persona,..,null
2024,Figueres DC04 SC002,població amb estudis baixos,p,120.1
2024,Figueres DC04 SC002,població jove sense estudis postobligatoris,p,137.0
2024,Figueres DC04 SC002,població estrangera de països de renda baixa o mitjana,p,128.7
2024,Figueres DC04 SC002,renda mitjana per persona,..,null
2024,Figueres DC04 SC003,població amb estudis baixos,p,115.1
2024,Figueres DC04 SC003,població jove sense estudis postobligatoris,p,135.1
2024,Figueres DC04 SC003,població estrangera de països de renda baixa o mitjana,p,124.0
2024,Figueres DC04 SC003,renda mitjana per persona,..,null
2024,Figueres DC04 SC004,població amb estudis baixos,p,113.7
2024,Figueres DC04 SC004,població jove sense estudis postobligatoris,p,135.1
2024,Figueres DC04 SC004,població estrangera de països de renda baixa o mitjana,p,118.3
2024,Figueres DC04 SC004,renda mitjana per persona,..,null
2024,Figueres DC04 SC005,població amb estudis baixos,p,149.9
2024,Figueres DC04 SC005,població jove sense estudis postobligatoris,p,143.2
2024,Figueres DC04 SC005,població estrangera de països de renda baixa o mitjana,p,142.8
2024,Figueres DC04 SC005,renda mitjana per persona,..,null
2024,Figueres DC04 SC007,població amb estudis baixos,p,103.4
2024,Figueres DC04 SC007,població jove sense estudis postobligatoris,p,109.0
2024,Figueres DC04 SC007,població estrangera de països de renda baixa o mitjana,p,85.3
2024,Figueres DC04 SC007,renda mitjana per persona,..,null
2024,Figueres DC04 SC008,població amb estudis baixos,p,108.3
2024,Figueres DC04 SC008,població jove sense estudis postobligatoris,p,123.6
2024,Figueres DC04 SC008,població estrangera de països de renda baixa o mitjana,p,106.8
2024,Figueres DC04 SC008,renda mitjana per persona,..,null
2024,Figueres DC04 SC009,població amb estudis baixos,p,101.8
2024,Figueres DC04 SC009,població jove sense estudis postobligatoris,p,111.3
2024,Figueres DC04 SC009,població estrangera de països de renda baixa o mitjana,p,97.3
2024,Figueres DC04 SC009,renda mitjana per persona,..,null
2024,Figuerola del Camp DC01 SC001,població amb estudis baixos,p,78.2
2024,Figuerola del Camp DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Figuerola del Camp DC01 SC001,població estrangera de països de renda baixa o mitjana,p,83.3
2024,Figuerola del Camp DC01 SC001,renda mitjana per persona,..,null
2024,Flaçà DC01 SC001,població amb estudis baixos,p,109.2
2024,Flaçà DC01 SC001,població jove sense estudis postobligatoris,p,119.5
2024,Flaçà DC01 SC001,població estrangera de països de renda baixa o mitjana,p,119.0
2024,Flaçà DC01 SC001,renda mitjana per persona,..,null
2024,Flix DC01 SC001,població amb estudis baixos,p,130.8
2024,Flix DC01 SC001,població jove sense estudis postobligatoris,p,110.4
2024,Flix DC01 SC001,població estrangera de països de renda baixa o mitjana,p,103.0
2024,Flix DC01 SC001,renda mitjana per persona,..,null
2024,Flix DC01 SC002,població amb estudis baixos,p,120.6
2024,Flix DC01 SC002,població jove sense estudis postobligatoris,p,105.8
2024,Flix DC01 SC002,població estrangera de països de renda baixa o mitjana,p,94.8
2024,Flix DC01 SC002,renda mitjana per persona,..,null
2024,Flix DC02 SC001,població amb estudis baixos,p,108.7
2024,Flix DC02 SC001,població jove sense estudis postobligatoris,p,91.1
2024,Flix DC02 SC001,població estrangera de països de renda baixa o mitjana,p,84.5
2024,Flix DC02 SC001,renda mitjana per persona,..,null
2024,"Floresta, la DC01 SC001",població amb estudis baixos,p,84.6
2024,"Floresta, la DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Floresta, la DC01 SC001",població estrangera de països de renda baixa o mitjana,p,95.8
2024,"Floresta, la DC01 SC001",renda mitjana per persona,..,null
2024,Fogars de la Selva DC01 SC001,població amb estudis baixos,p,95.3
2024,Fogars de la Selva DC01 SC001,població jove sense estudis postobligatoris,p,113.7
2024,Fogars de la Selva DC01 SC001,població estrangera de països de renda baixa o mitjana,p,81.8
2024,Fogars de la Selva DC01 SC001,renda mitjana per persona,..,null
2024,Fogars de Montclús DC01 SC001,població amb estudis baixos,p,77.9
2024,Fogars de Montclús DC01 SC001,població jove sense estudis postobligatoris,p,83.7
2024,Fogars de Montclús DC01 SC001,població estrangera de països de renda baixa o mitjana,p,78.2
2024,Fogars de Montclús DC01 SC001,renda mitjana per persona,..,null
2024,Foixà DC01 SC001,població amb estudis baixos,p,91.9
2024,Foixà DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Foixà DC01 SC001,població estrangera de països de renda baixa o mitjana,p,79.1
2024,Foixà DC01 SC001,renda mitjana per persona,..,null
2024,Folgueroles DC01 SC001,població amb estudis baixos,p,82.7
2024,Folgueroles DC01 SC001,població jove sense estudis postobligatoris,p,85.7
2024,Folgueroles DC01 SC001,població estrangera de països de renda baixa o mitjana,p,78.9
2024,Folgueroles DC01 SC001,renda mitjana per persona,..,null
2024,Fondarella DC01 SC001,població amb estudis baixos,p,88.4
2024,Fondarella DC01 SC001,població jove sense estudis postobligatoris,p,86.3
